"Region","Plot","Order.q","Size","qD","qAUC","qPD","Degrad"
"PGM","147_11",0,"large",53,9.06844261015403,16.7292752012451,"Logged"
"PGM","147_11",1,"large",41.6011316911638,7.30334489987144,5.97828898033093,"Logged"
"PGM","147_11",2,"large",32.6080178173719,6.14525070605059,2.63357541233167,"Logged"
"PGM","147_2",0,"large",55,8.6827363528313,18.1080145390325,"Logged-and-burned"
"PGM","147_2",1,"large",18.7594995239194,4.07773552283147,3.89602438646168,"Logged-and-burned"
"PGM","147_2",2,"large",6.50923902245182,2.44901962909179,1.92148695005785,"Logged-and-burned"
"PGM","147_3",0,"large",56,9.32267610710589,19.2181851458523,"Logged-and-burned"
"PGM","147_3",1,"large",35.2301181222448,6.5553577822496,6.08981336736681,"Logged-and-burned"
"PGM","147_3",2,"large",20.073732718894,4.71084945115467,2.51646310080777,"Logged-and-burned"
"PGM","147_4",0,"large",33,5.79890471354353,14.0433685733649,"Secondary forest"
"PGM","147_4",1,"large",20.1973773447972,4.21769131143406,5.03563122373388,"Secondary forest"
"PGM","147_4",2,"large",13.0469798657718,3.35459554595297,2.40380934419463,"Secondary forest"
"PGM","147_5",0,"large",68,9.72604224433104,22.5103168118737,"Logged"
"PGM","147_5",1,"large",49.671752248948,7.19927944189109,6.09362234068635,"Logged"
"PGM","147_5",2,"large",33.5720524017467,5.37800076647007,2.44497842302538,"Logged"
"PGM","147_7",0,"large",63,9.81256880422201,21.052735140022,"Logged"
"PGM","147_7",1,"large",44.7635945824916,7.54490560701853,6.39795216906447,"Logged"
"PGM","147_7",2,"large",32.6095890410959,6.17377288585703,2.54359063355051,"Logged"
"PGM","147_8",0,"large",69,10.9371383642121,23.0376345713343,"Logged"
"PGM","147_8",1,"large",48.3393169250883,8.11744214739682,6.49867974371931,"Logged"
"PGM","147_8",2,"large",29.3888888888889,5.96461848721359,2.46926881137528,"Logged"
"PGM","152_1",0,"large",11,3.22218958853032,6.36824617748645,"Secondary forest"
"PGM","152_1",1,"large",7.29707344198601,2.37984321006082,3.61115752992676,"Secondary forest"
"PGM","152_1",2,"large",5.49152542372881,2.01935678049648,2.70592790700867,"Secondary forest"
"PGM","152_2",0,"large",18,4.24128068807902,8.75550211899869,"Secondary forest"
"PGM","152_2",1,"large",9.56781012772975,2.90890534309823,3.36061761611724,"Secondary forest"
"PGM","152_2",2,"large",5.54318618042227,2.2714065342581,1.92654483770667,"Secondary forest"
"PGM","152_3",0,"large",23,5.35274396354625,10.1537279752679,"Secondary forest"
"PGM","152_3",1,"large",16.8593897809697,4.27789201803594,5.02555144819289,"Secondary forest"
"PGM","152_3",2,"large",11.9506172839506,3.48732580079806,2.81388670699645,"Secondary forest"
"PGM","152_4",0,"large",28,5.19873403896265,11.1641943302468,"Secondary forest"
"PGM","152_4",1,"large",19.1706449162388,4.0255361962854,4.92066513134196,"Secondary forest"
"PGM","152_4",2,"large",14.727969348659,3.49157590581128,2.79944614067735,"Secondary forest"
"PGM","152_6",0,"large",32,6.16871000654294,13.1690722987125,"Secondary forest"
"PGM","152_6",1,"large",19.1682573897018,4.36170872130805,4.21864431026764,"Secondary forest"
"PGM","152_6",2,"large",13.4736842105263,3.58681278247109,2.19541090239623,"Secondary forest"
"PGM","152_7",0,"large",11,3.26417730285,6.63792092674289,"Secondary forest"
"PGM","152_7",1,"large",5.4708178531582,2.2751702972312,2.87476992439099,"Secondary forest"
"PGM","152_7",2,"large",3.41290322580645,1.88538111227779,1.86147227734276,"Secondary forest"
"PGM","152_8",0,"large",25,5.06490422287825,10.9691044098632,"Secondary forest"
"PGM","152_8",1,"large",14.5826017450635,3.39419542782352,4.52746335263114,"Secondary forest"
"PGM","152_8",2,"large",10.2385938668661,2.80586488392582,2.79895526802016,"Secondary forest"
"PGM","202_1",0,"large",66,10.9689841880329,23.3871042819178,"Logged-and-burned"
"PGM","202_1",1,"large",40.6237198226438,7.53963250603506,6.19028013309721,"Logged-and-burned"
"PGM","202_1",2,"large",19.5925925925926,4.90609222087102,2.4074204208105,"Logged-and-burned"
"PGM","202_13",0,"large",61,9.77429412918375,23.1018742454364,"Logged-and-burned"
"PGM","202_13",1,"large",30.6837189773951,6.03938850826731,5.88989423083751,"Logged-and-burned"
"PGM","202_13",2,"large",15.2776927003573,4.09532506917629,2.35915530624635,"Logged-and-burned"
"PGM","202_2",0,"large",33,6.76831605064322,14.351563861104,"Logged-and-burned"
"PGM","202_2",1,"large",17.3344693571395,4.33769246734248,4.28663836702722,"Logged-and-burned"
"PGM","202_2",2,"large",9.27478532396565,3.10785768670319,2.11422569840308,"Logged-and-burned"
"PGM","235_1",0,"large",59,9.52544834645949,18.5382436767363,"Logged"
"PGM","235_1",1,"large",38.7135705507273,6.82429969817855,6.03289717107278,"Logged"
"PGM","235_1",2,"large",25.9054842473746,5.15240759945035,2.77778955418446,"Logged"
"PGM","235_3",0,"large",59,9.72124836134638,22.1595565686968,"Logged-and-burned"
"PGM","235_3",1,"large",30.3811365101806,5.95288182679953,6.21142048334997,"Logged-and-burned"
"PGM","235_3",2,"large",13.2736030828516,3.7768275500426,2.61501518858526,"Logged-and-burned"
"PGM","235_4",0,"large",45,8.20558511200861,17.9813181351176,"Secondary forest"
"PGM","235_4",1,"large",21.520997570081,4.69002628322458,5.04135968485327,"Secondary forest"
"PGM","235_4",2,"large",9.13284132841328,2.95446552373011,2.30409352282415,"Secondary forest"
"PGM","235_5",0,"large",10,3.19094215324083,6.41179855877444,"Secondary forest"
"PGM","235_5",1,"large",7.68320578646369,2.79137562849145,4.09165125098056,"Secondary forest"
"PGM","235_5",2,"large",6.45747126436782,2.57872606698804,2.81932458386057,"Secondary forest"
"PGM","245_11",0,"large",59,9.2455483198405,21.2332984400306,"Logged-and-burned"
"PGM","245_11",1,"large",43.8122156329497,7.17429096912439,7.02709699352149,"Logged-and-burned"
"PGM","245_11",2,"large",33.5853658536585,5.88580513259908,2.92068446139527,"Logged-and-burned"
"PGM","245_2",0,"large",53,8.50661106999153,17.4837824747314,"Logged"
"PGM","245_2",1,"large",34.1610494874495,6.0412597583374,5.47691651406948,"Logged"
"PGM","245_2",2,"large",21.2389380530973,4.5349139467413,2.46030268638612,"Logged"
"PGM","245_4",0,"large",58,8.75553369165717,18.9970887306352,"Logged"
"PGM","245_4",1,"large",41.202640050019,6.4743975015062,6.62629177077474,"Logged"
"PGM","245_4",2,"large",29.0636942675159,5.13851563646069,3.0023749195112,"Logged"
"PGM","245_5",0,"large",63,9.2881557134143,20.7724125806984,"Logged"
"PGM","245_5",1,"large",44.2221236697518,6.76271052605744,5.40593773262952,"Logged"
"PGM","245_5",2,"large",29.3186646433991,5.06628008997705,2.25337244166585,"Logged"
"PGM","245_6",0,"large",69,10.1016724649183,22.482957442289,"Logged"
"PGM","245_6",1,"large",52.2553068202996,7.66177607119251,6.8050420160956,"Logged"
"PGM","245_6",2,"large",38.5826771653543,6.07277146877845,2.67891558710259,"Logged"
"PGM","245_7",0,"large",35,6.07149144899612,13.6375418494573,"Secondary forest"
"PGM","245_7",1,"large",22.5323468017915,4.18953751711315,5.19391231904727,"Secondary forest"
"PGM","245_7",2,"large",15.9313501144165,3.4041141407605,3.11666215175028,"Secondary forest"
"PGM","245_8",0,"large",50,8.00223969469355,17.0889412006644,"Logged"
"PGM","245_8",1,"large",28.8315744021142,5.46747060746807,4.94502100767687,"Logged"
"PGM","245_8",2,"large",16.4738562091503,4.01156351423133,2.24225654658348,"Logged"
"PGM","245_9",0,"large",63,9.40959594229721,21.8769177682347,"Logged"
"PGM","245_9",1,"large",45.3372650989642,7.23716401640067,6.4505159844155,"Logged"
"PGM","245_9",2,"large",29.9547169811321,5.60016237363888,2.45368918908725,"Logged"
"PGM","269_1",0,"large",54,8.80328200772422,19.5926345645626,"Logged-and-burned"
"PGM","269_1",1,"large",28.4244002801947,5.71649463903813,5.43064711672444,"Logged-and-burned"
"PGM","269_1",2,"large",16.9787985865724,4.31294704869707,2.33485113862628,"Logged-and-burned"
"PGM","269_10",0,"large",62,9.81613066862617,21.565242202178,"Logged"
"PGM","269_10",1,"large",44.4609977918949,7.03219538961123,6.14529281934465,"Logged"
"PGM","269_10",2,"large",32.1111111111111,5.50015852745187,2.49365144422195,"Logged"
"PGM","269_11",0,"large",49,7.62172529510639,14.9534799715992,"Logged"
"PGM","269_11",1,"large",31.4804149280256,5.1118994777684,4.2768007038837,"Logged"
"PGM","269_11",2,"large",18.5111111111111,3.6950477030585,2.17009559135444,"Logged"
"PGM","269_2",0,"large",42,7.12414846935534,14.3986546830005,"Logged-and-burned"
"PGM","269_2",1,"large",21.9131438927344,4.57484014056586,4.45750042929541,"Logged-and-burned"
"PGM","269_2",2,"large",12.3142128744423,3.3933051395231,2.21829025335098,"Logged-and-burned"
"PGM","269_4",0,"large",59,9.22704174194775,21.2939247120984,"Logged"
"PGM","269_4",1,"large",41.9858959567069,6.9856344829685,6.16885916889388,"Logged"
"PGM","269_4",2,"large",28.2469352014011,5.44874997715795,2.38078253605049,"Logged"
"PGM","269_6",0,"large",34,6.3958523572425,12.2078280675729,"Logged-and-burned"
"PGM","269_6",1,"large",14.5076522525042,3.62884873359181,3.90552074508535,"Logged-and-burned"
"PGM","269_6",2,"large",7.50141803743619,2.65138173308488,2.17498836450723,"Logged-and-burned"
"PGM","269_7",0,"large",49,7.8350220877031,17.2631591439728,"Logged"
"PGM","269_7",1,"large",36.545805600425,5.94824034553234,4.66257960266966,"Logged"
"PGM","269_7",2,"large",24.9623529411765,4.62193890784298,2.11851891351735,"Logged"
"PGM","269_8",0,"large",56,8.50299575734525,17.3216687356654,"Logged-and-burned"
"PGM","269_8",1,"large",40.0718829287168,6.22904104360162,5.2450906081186,"Logged-and-burned"
"PGM","269_8",2,"large",29.0074349442379,4.78130067558852,2.38324141695999,"Logged-and-burned"
"PGM","274_1",0,"large",55,8.35288657358059,19.9435254139761,"Logged-and-burned"
"PGM","274_1",1,"large",27.9281867873256,5.14331148767553,4.91062445013042,"Logged-and-burned"
"PGM","274_1",2,"large",14.111328125,3.593184875638,2.21522523259736,"Logged-and-burned"
"PGM","274_2",0,"large",52,8.22148869234922,17.3981233672063,"Logged-and-burned"
"PGM","274_2",1,"large",29.7460004476181,5.54821574928117,5.26284430252137,"Logged-and-burned"
"PGM","274_2",2,"large",16.2699669966997,3.97649373898326,2.3506075577442,"Logged-and-burned"
"PGM","274_3",0,"large",69,10.4281099929661,23.0238617238403,"Logged"
"PGM","274_3",1,"large",40.69116421283,6.99750835516566,5.59845037579415,"Logged"
"PGM","274_3",2,"large",19.1622047244094,4.55511865762675,2.28168264982388,"Logged"
"PGM","274_4",0,"large",54,9.10815167914326,18.7688011384747,"Logged-and-burned"
"PGM","274_4",1,"large",43.3077575658323,7.45614031708498,6.36863755650544,"Logged-and-burned"
"PGM","274_4",2,"large",32,6.08765512189943,2.51752289343844,"Logged-and-burned"
"PGM","274_5",0,"large",43,7.99472061554743,17.1432784088017,"Logged-and-burned"
"PGM","274_5",1,"large",29.6934582698888,6.03638518532824,6.14884925946806,"Logged-and-burned"
"PGM","274_5",2,"large",20.2848948374761,4.73421602387265,2.66195888984282,"Logged-and-burned"
"PGM","274_6",0,"large",61,10.4753219053464,22.629697269551,"Logged-and-burned"
"PGM","274_6",1,"large",33.7091708264388,6.54364688989874,5.75969259113026,"Logged-and-burned"
"PGM","274_6",2,"large",18.6217070600632,4.44038469180691,2.31723997348754,"Logged-and-burned"
"PGM","274_7",0,"large",64,9.89754761347043,20.2389595626022,"Logged-and-burned"
"PGM","274_7",1,"large",35.7845743059092,6.3400799169751,5.32587455386607,"Logged-and-burned"
"PGM","274_7",2,"large",18.9077966101695,4.43382941644448,2.37135415267706,"Logged-and-burned"
"PGM","274_8",0,"large",51,8.73037030858508,19.1670968309199,"Logged-and-burned"
"PGM","274_8",1,"large",19.0037629605919,4.28149241702291,4.49200745826286,"Logged-and-burned"
"PGM","274_8",2,"large",7.08062418725618,2.59049313836675,2.07000041905012,"Logged-and-burned"
"PGM","315_1",0,"large",43,7.82931729611799,15.7292264715382,"Logged-and-burned"
"PGM","315_1",1,"large",28.6999193583418,5.85222066704497,4.94982483801571,"Logged-and-burned"
"PGM","315_1",2,"large",15.1270718232044,4.09138602076708,2.19185982825438,"Logged-and-burned"
"PGM","315_11",0,"large",8,3.22777477471964,4.59983607167287,"Logged-and-burned"
"PGM","315_11",1,"large",7.18680696650756,3.01716444049517,2.99372826936603,"Logged-and-burned"
"PGM","315_11",2,"large",6.36842105263158,2.82239641601241,1.99921193228726,"Logged-and-burned"
"PGM","315_2",0,"large",21,4.83596322385526,9.95089966059428,"Secondary forest"
"PGM","315_2",1,"large",10.2765014778991,3.08977488322162,4.12785800059083,"Secondary forest"
"PGM","315_2",2,"large",5.68058968058968,2.31223972020612,2.37733505028055,"Secondary forest"
"PGM","315_3",0,"large",65,9.36948200254247,19.9092989691264,"Logged-and-burned"
"PGM","315_3",1,"large",44.9884079435283,6.98070803245625,5.56204110994775,"Logged-and-burned"
"PGM","315_3",2,"large",28.4462081128748,5.29727106696731,2.32487853120735,"Logged-and-burned"
"PGM","315_4",0,"large",36,6.98943817282379,15.4054112600039,"Logged-and-burned"
"PGM","315_4",1,"large",12.3936535162202,3.45828026579514,3.92613014304046,"Logged-and-burned"
"PGM","315_4",2,"large",4.39508832399828,2.17254184222755,1.96816628555242,"Logged-and-burned"
"PGM","315_5",0,"large",4,2.56359762435365,3.21648869347317,"Logged-and-burned"
"PGM","315_5",1,"large",4,2.53941989640815,2.88048031395161,"Logged-and-burned"
"PGM","315_5",2,"large",4,2.51897465355864,2.47530628990768,"Logged-and-burned"
"PGM","342_1",0,"large",54,8.35224992248765,17.0301068540231,"Logged"
"PGM","342_1",1,"large",40.3078910317439,6.53141251121476,5.68225554147277,"Logged"
"PGM","342_1",2,"large",29.9076923076923,5.26789198513901,2.49158692169599,"Logged"
"PGM","342_10",0,"large",44,7.25096534160092,17.227879245184,"Secondary forest"
"PGM","342_10",1,"large",27.8872607746329,5.25514841658608,6.11093108093936,"Secondary forest"
"PGM","342_10",2,"large",19.6047678795483,4.26692329696872,2.90220958353181,"Secondary forest"
"PGM","342_11",0,"large",46,7.84539442505377,16.8417150296836,"Secondary forest"
"PGM","342_11",1,"large",22.6714507457971,4.63988074297921,5.6045336064083,"Secondary forest"
"PGM","342_11",2,"large",11.9646017699115,3.26837973393621,2.66780497774283,"Secondary forest"
"PGM","342_12",0,"large",52,7.78142452756204,18.2068151376298,"Secondary forest"
"PGM","342_12",1,"large",30.391869345224,5.40955262536507,5.97633653625861,"Secondary forest"
"PGM","342_12",2,"large",19.5162311955661,4.24717561915735,2.66314923791124,"Secondary forest"
"PGM","342_2",0,"large",46,7.54032136426446,16.480857306114,"Logged"
"PGM","342_2",1,"large",26.8700510080134,5.03421929936426,4.84174972914667,"Logged"
"PGM","342_2",2,"large",16.4624591947769,3.81725957615822,2.23739378833505,"Logged"
"PGM","342_3",0,"large",25,5.22831444864667,11.1491465011765,"Logged"
"PGM","342_3",1,"large",9.03462421590243,2.5939144430753,2.72428084547891,"Logged"
"PGM","342_3",2,"large",4.4762757385855,1.87671278332744,1.61120006119445,"Logged"
"PGM","342_4",0,"large",60,8.94769346608571,19.154543946906,"Logged"
"PGM","342_4",1,"large",43.4648391032617,6.48712502138121,5.41881915804526,"Logged"
"PGM","342_4",2,"large",31.219730941704,4.95000116330625,2.28682224825048,"Logged"
"PGM","342_5",0,"large",64,9.6253851249345,20.397756314341,"Logged"
"PGM","342_5",1,"large",52.1389657355377,7.77140407327304,6.19073575112121,"Logged"
"PGM","342_5",2,"large",42.0138888888889,6.46169136833051,2.42397739225331,"Logged"
"PGM","342_6",0,"large",54,8.2835231139901,17.2848268519327,"Logged"
"PGM","342_6",1,"large",39.0843279875957,6.43843273096299,5.57419882771841,"Logged"
"PGM","342_6",2,"large",26.2727272727273,5.06469607548181,2.42333959897881,"Logged"
"PGM","342_7",0,"large",52,7.8418816477027,18.5133290035152,"Logged"
"PGM","342_7",1,"large",31.1116144028585,5.45922114185967,5.23733592665776,"Logged"
"PGM","342_7",2,"large",18.5089974293059,4.19423265046627,2.29732922331209,"Logged"
"PGM","342_8",0,"large",51,8.02047554443257,18.596140230128,"Logged"
"PGM","342_8",1,"large",30.5604396638386,5.39437174415742,5.19900789673913,"Logged"
"PGM","342_8",2,"large",14.2243902439024,3.57680302998233,2.24876038348733,"Logged"
"PGM","342_9",0,"large",52,7.66665645380782,16.9530045927284,"Logged-and-burned"
"PGM","342_9",1,"large",29.5578768826876,4.79100864512081,4.73648879582078,"Logged-and-burned"
"PGM","342_9",2,"large",15.7515583259127,3.31803774572695,2.23907169978762,"Logged-and-burned"
"PGM","358_4",0,"large",60,9.66231821036412,20.2848398376693,"Logged"
"PGM","358_4",1,"large",40.9491881655163,7.41165522557219,6.33533721269771,"Logged"
"PGM","358_4",2,"large",29.1619433198381,6.02300605595568,2.53593348245221,"Logged"
"PGM","358_5",0,"large",59,9.45127945198939,20.4732444618555,"Logged-and-burned"
"PGM","358_5",1,"large",43.0472125682422,7.27844574736628,6.98141532265528,"Logged-and-burned"
"PGM","358_5",2,"large",33.055737704918,6.09575708404098,2.91183810913637,"Logged-and-burned"
"PGM","369_1",0,"large",35,6.24905451889047,12.898687301365,"Logged-and-burned"
"PGM","369_1",1,"large",18.8010946744342,4.14284184756199,4.34175885975423,"Logged-and-burned"
"PGM","369_1",2,"large",11.2784810126582,3.20331592686964,2.24020940165814,"Logged-and-burned"
"PGM","369_10",0,"large",58,7.78780468171956,18.4460037431319,"Logged"
"PGM","369_10",1,"large",36.4682905877556,5.37000580167521,5.0710177123981,"Logged"
"PGM","369_10",2,"large",22.3605633802817,4.04338397543457,2.18233261580647,"Logged"
"PGM","369_3",0,"large",50,8.2480925457052,18.4395530134198,"Logged"
"PGM","369_3",1,"large",38.8540070311287,6.79670281846756,5.89773665032635,"Logged"
"PGM","369_3",2,"large",28.6943820224719,5.61471808564211,2.34081808179611,"Logged"
"PGM","369_4",0,"large",39,6.33242298781343,14.595505028441,"Logged"
"PGM","369_4",1,"large",30.1653994598952,5.27538497116467,5.25140530830564,"Logged"
"PGM","369_4",2,"large",23.0215827338129,4.54730525587952,2.28743031167418,"Logged"
"PGM","369_5",0,"large",50,7.81354771733369,17.0852065346882,"Logged-and-burned"
"PGM","369_5",1,"large",30.8268833132187,5.50734796510918,4.91794065912662,"Logged-and-burned"
"PGM","369_5",2,"large",19.9768786127168,4.26546092869867,2.27408673410298,"Logged-and-burned"
"PGM","369_6",0,"large",33,6.0496986513616,14.2298930381607,"Logged-and-burned"
"PGM","369_6",1,"large",21.2378782703688,4.44563775899457,4.99860882336289,"Logged-and-burned"
"PGM","369_6",2,"large",14.6209386281588,3.58502945485395,2.41606883872615,"Logged-and-burned"
"PGM","369_7",0,"large",63,9.515295551841,22.8331147648861,"Logged"
"PGM","369_7",1,"large",46.8409868968145,7.36717066130267,6.43032544708062,"Logged"
"PGM","369_7",2,"large",35.1020881670534,6.01371076106044,2.42196436413634,"Logged"
"PGM","369_8",0,"large",59,9.38613891593691,20.9781983557189,"Logged"
"PGM","369_8",1,"large",39.743541693091,6.72754278139008,5.91245212818442,"Logged"
"PGM","369_8",2,"large",26.3587994542974,5.12738133361264,2.35249246592649,"Logged"
"PGM","423_1",0,"large",21,4.51253902926065,8.43708889952946,"Logged-and-burned"
"PGM","423_1",1,"large",4.35148930750854,1.91028054456418,2.07636929396114,"Logged-and-burned"
"PGM","423_1",2,"large",2.05393087732624,1.46388344279912,1.42316157418597,"Logged-and-burned"
"PGM","423_5",0,"large",33,6.25357538790217,12.1190738296485,"Logged-and-burned"
"PGM","423_5",1,"large",19.5987879705398,4.34453710208165,4.1126560150907,"Logged-and-burned"
"PGM","423_5",2,"large",10.2833638025594,3.08067264455242,2.0742532183602,"Logged-and-burned"
"PGM","423_6",0,"large",37,6.86663163866856,13.4585738033717,"Logged-and-burned"
"PGM","423_6",1,"large",10.3200920851007,2.93882528495807,3.16203820957338,"Logged-and-burned"
"PGM","423_6",2,"large",3.49913244650087,1.87347005850343,1.7644266187875,"Logged-and-burned"
"PGM","423_7",0,"large",59,8.73818271896885,18.6999867035617,"Logged"
"PGM","423_7",1,"large",44.919904470016,6.93397264607702,5.89160134697918,"Logged"
"PGM","423_7",2,"large",35.3073852295409,5.83964066698953,2.43331984526237,"Logged"
"PGM","423_9",0,"large",21,5.06278500476674,9.54705892053582,"Logged-and-burned"
"PGM","423_9",1,"large",14.4570540550398,3.81881366869094,4.20822924961716,"Logged-and-burned"
"PGM","423_9",2,"large",9.41176470588235,2.94632959250143,2.24799741843583,"Logged-and-burned"
"PGM","44_1",0,"large",38,6.31528523218403,15.162171561444,"Logged-and-burned"
"PGM","44_1",1,"large",32.0992522936957,5.39634792286621,6.0008338245556,"Logged-and-burned"
"PGM","44_1",2,"large",25.8547008547009,4.66711418014379,2.64601406115375,"Logged-and-burned"
"PGM","44_2",0,"large",40,6.79959831293234,14.4659973320552,"Logged-and-burned"
"PGM","44_2",1,"large",19.1097241847596,4.09838029324176,4.07438610058941,"Logged-and-burned"
"PGM","44_2",2,"large",10.2403343782654,2.95674875894299,2.08490780705494,"Logged-and-burned"
"PGM","44_4",0,"large",45,8.01186192158265,16.050481039218,"Logged-and-burned"
"PGM","44_4",1,"large",32.2904532491523,5.68592466790703,4.81125979234863,"Logged-and-burned"
"PGM","44_4",2,"large",21.2528735632184,4.14425914830553,2.19063575541535,"Logged-and-burned"
"PGM","44_5",0,"large",44,7.04757181734658,15.185369823023,"Logged-and-burned"
"PGM","44_5",1,"large",29.9699917190644,5.14915432565298,4.40693929907441,"Logged-and-burned"
"PGM","44_5",2,"large",20.9758064516129,4.03070849057516,2.10906973101824,"Logged-and-burned"
"PGM","44_6",0,"large",28,5.91660507940924,10.6147292934663,"Logged-and-burned"
"PGM","44_6",1,"large",9.36005609769783,2.92153923800563,2.91965279943244,"Logged-and-burned"
"PGM","44_6",2,"large",3.89594356261023,2.06923133842953,1.76871525970097,"Logged-and-burned"
"PGM","443_1",0,"large",51,9.04287403866373,18.5642640814446,"Logged-and-burned"
"PGM","443_1",1,"large",32.0762678664683,6.31822736188424,5.34546635402716,"Logged-and-burned"
"PGM","443_1",2,"large",19.4782608695652,4.6170880575135,2.31009139589105,"Logged-and-burned"
"PGM","443_2",0,"large",61,9.21662704211037,20.2628169472413,"Logged"
"PGM","443_2",1,"large",42.4869924617331,6.84122816310302,5.98307892178978,"Logged"
"PGM","443_2",2,"large",28.8545454545455,5.35545781668383,2.53880459867497,"Logged"
"PGM","443_4",0,"large",57,8.73008708875164,18.0365500525391,"Logged"
"PGM","443_4",1,"large",41.4873552163484,6.73152037125385,5.45769097374438,"Logged"
"PGM","443_4",2,"large",31.2296173044925,5.59592783518172,2.32203645430379,"Logged"
"PGM","547_1",0,"large",58,8.78685715260295,18.0957717459105,"Logged"
"PGM","547_1",1,"large",46.0467128837912,7.14901486189324,5.8550773518966,"Logged"
"PGM","547_1",2,"large",36.6279069767442,6.00615412920562,2.46236510589076,"Logged"
"PGM","547_2",0,"large",64,9.66965546264407,20.8983391667794,"Logged"
"PGM","547_2",1,"large",49.6728307288631,7.58076149714663,6.04115827790616,"Logged"
"PGM","547_2",2,"large",38.3608247422681,6.21562433646723,2.39010076528448,"Logged"
"PGM","547_5",0,"large",47,8.37797754495358,16.9363659339144,"Logged"
"PGM","547_5",1,"large",37.7084763151759,6.79584051462177,6.17260810166759,"Logged"
"PGM","547_5",2,"large",30.6666666666667,5.6218376782174,2.57730591300851,"Logged"
"PGM","549_1",0,"large",60,8.48147373304893,19.8510040059006,"Undisturbed"
"PGM","549_1",1,"large",35.4438822339014,5.56087075024221,4.919346227392,"Undisturbed"
"PGM","549_1",2,"large",20.1670644391408,3.92712914542396,2.17658760317299,"Undisturbed"
"PGM","549_10",0,"large",67,9.36457312516395,22.3572864070063,"Undisturbed"
"PGM","549_10",1,"large",39.8561777787145,6.11635761609262,5.67698695233524,"Undisturbed"
"PGM","549_10",2,"large",21.4446680080483,4.23202340016186,2.36417562664457,"Undisturbed"
"PGM","549_11",0,"large",82,10.6372614720606,27.7450330978277,"Logged"
"PGM","549_11",1,"large",54.5652245765643,7.30947294655841,6.17368798973589,"Logged"
"PGM","549_11",2,"large",33.5601023017903,5.14965762931566,2.33053647687334,"Logged"
"PGM","549_12",0,"large",74,9.82415892711367,23.6802634410274,"Undisturbed"
"PGM","549_12",1,"large",53.3860197871941,7.15884064059415,6.05750191086941,"Undisturbed"
"PGM","549_12",2,"large",34.9833610648919,5.28078406485761,2.35982111897997,"Undisturbed"
"PGM","549_2",0,"large",67,8.93698052483811,20.3239035145431,"Undisturbed"
"PGM","549_2",1,"large",47.4193650172603,6.85274719019833,5.90134798586565,"Undisturbed"
"PGM","549_2",2,"large",27.7956656346749,5.06629711236095,2.40517753720358,"Undisturbed"
"PGM","549_3",0,"large",66,9.75247850818324,19.9969155821696,"Undisturbed"
"PGM","549_3",1,"large",46.480475018245,6.77652632687319,5.27147252349415,"Undisturbed"
"PGM","549_3",2,"large",29.1379310344828,4.58504251377265,2.21916815862218,"Undisturbed"
"PGM","549_4",0,"large",65,9.5497724252904,20.9724257417027,"Logged"
"PGM","549_4",1,"large",36.7037567276051,5.82521711962974,5.23773030599617,"Logged"
"PGM","549_4",2,"large",18.0033783783784,3.82639998290569,2.27791531356301,"Logged"
"PGM","549_5",0,"large",70,9.8342824769068,22.3789743238528,"Undisturbed"
"PGM","549_5",1,"large",52.8827651693777,7.49140149898663,5.41632339306861,"Undisturbed"
"PGM","549_5",2,"large",40.3842794759825,6.06941465014823,2.22703379449341,"Undisturbed"
"PGM","549_6",0,"large",69,9.54469536054425,20.994937187939,"Undisturbed"
"PGM","549_6",1,"large",41.799430200336,6.0545991770287,5.21051819928485,"Undisturbed"
"PGM","549_6",2,"large",20.2675324675325,4.01229439245806,2.25294494086846,"Undisturbed"
"PGM","549_7",0,"large",64,8.93179182991348,20.883452371465,"Undisturbed"
"PGM","549_7",1,"large",39.7499354457077,6.10934994895176,5.40096012378815,"Undisturbed"
"PGM","549_7",2,"large",24.3063583815029,4.48367828135253,2.27714515540122,"Undisturbed"
"PGM","549_8",0,"large",62,8.94477666322329,20.2964756100116,"Undisturbed"
"PGM","549_8",1,"large",46.1723606367602,6.91257226330874,5.684868688267,"Undisturbed"
"PGM","549_8",2,"large",34.3082706766917,5.58757289896575,2.31996600974167,"Undisturbed"
"PGM","549_9",0,"large",55,8.11890243322432,19.5986223381597,"Logged"
"PGM","549_9",1,"large",35.1962019274463,5.95250675880573,5.76270266216115,"Logged"
"PGM","549_9",2,"large",23.8139534883721,4.77279564877843,2.36288721587182,"Logged"
"PGM","Extra_1",0,"large",62,8.39837057146826,20.75715295931,"Undisturbed"
"PGM","Extra_1",1,"large",41.859960092697,5.95564297513967,5.78117289520468,"Undisturbed"
"PGM","Extra_1",2,"large",28.4434993924666,4.54399111143534,2.43819579683397,"Undisturbed"
"PGM","Extra_2",0,"large",72,10.011502263903,23.2088251756308,"Undisturbed"
"PGM","Extra_2",1,"large",50.0554661413952,7.30244931189641,6.42712594874641,"Undisturbed"
"PGM","Extra_2",2,"large",33.5072463768116,5.59793907313454,2.51571834477508,"Undisturbed"
"PGM","Extra_3",0,"large",69,9.35442137966927,21.6586381265847,"Undisturbed"
"PGM","Extra_3",1,"large",44.9867994186865,6.33832271355106,5.4385544459659,"Undisturbed"
"PGM","Extra_3",2,"large",29.9065420560748,4.71623473608858,2.26548075923878,"Undisturbed"
"PGM","Extra_4",0,"large",58,8.61114002706946,17.1276469598333,"Undisturbed"
